Country or Area,Year,Area,Sex,Age,Marital status,Record Type,Reliability,Source Year,Value,Value Footnotes
Slovakia,2001,Total,Female,75 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,4920,
Slovakia,2001,Total,Female,75 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,259,
Slovakia,2001,Total,Female,75 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,930,
Slovakia,2001,Total,Female,75 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,3475,
Slovakia,2001,Total,Female,75 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,206,
Slovakia,2001,Total,Female,75 +,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,50,
Slovakia,2001,Total,Female,Unknown,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,9146,
Slovakia,2001,Total,Female,Unknown,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,1937,
Slovakia,2001,Total,Female,Unknown,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,5503,
Slovakia,2001,Total,Female,Unknown,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,297,
Slovakia,2001,Total,Female,Unknown,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,812,
Slovakia,2001,Total,Female,Unknown,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,597,
Slovenia,2015,Total,Both Sexes,Total,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,816383,
Slovenia,2015,Total,Both Sexes,Total,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,356175,
Slovenia,2015,Total,Both Sexes,Total,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,399513,
Slovenia,2015,Total,Both Sexes,Total,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,7925,
Slovenia,2015,Total,Both Sexes,Total,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,52770,
Slovenia,2015,Total,Both Sexes,0 - 14,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,0 - 14,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,0 - 14,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,0 - 14,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,0 - 14,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,15 - 19,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,1828,
Slovenia,2015,Total,Both Sexes,15 - 19,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,1801,
Slovenia,2015,Total,Both Sexes,15 - 19,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,27,
Slovenia,2015,Total,Both Sexes,15 - 19,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,15 - 19,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,20 - 24,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,24742,
Slovenia,2015,Total,Both Sexes,20 - 24,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,23193,
Slovenia,2015,Total,Both Sexes,20 - 24,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,1511,
Slovenia,2015,Total,Both Sexes,20 - 24,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,20 - 24,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,38,
Slovenia,2015,Total,Both Sexes,25 - 29,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,84245,
Slovenia,2015,Total,Both Sexes,25 - 29,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,68875,
Slovenia,2015,Total,Both Sexes,25 - 29,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,14869,
Slovenia,2015,Total,Both Sexes,25 - 29,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,10,
Slovenia,2015,Total,Both Sexes,25 - 29,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,491,
Slovenia,2015,Total,Both Sexes,30 - 34,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,118442,
Slovenia,2015,Total,Both Sexes,30 - 34,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,79076,
Slovenia,2015,Total,Both Sexes,30 - 34,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,37381,
Slovenia,2015,Total,Both Sexes,30 - 34,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,58,
Slovenia,2015,Total,Both Sexes,30 - 34,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,1927,
Slovenia,2015,Total,Both Sexes,35 - 39,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,130397,
Slovenia,2015,Total,Both Sexes,35 - 39,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,68505,
Slovenia,2015,Total,Both Sexes,35 - 39,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,56650,
Slovenia,2015,Total,Both Sexes,35 - 39,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,202,
Slovenia,2015,Total,Both Sexes,35 - 39,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,5040,
Slovenia,2015,Total,Both Sexes,40 - 44,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,123555,
Slovenia,2015,Total,Both Sexes,40 - 44,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,47522,
Slovenia,2015,Total,Both Sexes,40 - 44,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,66771,
Slovenia,2015,Total,Both Sexes,40 - 44,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,613,
Slovenia,2015,Total,Both Sexes,40 - 44,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,8649,
Slovenia,2015,Total,Both Sexes,45 - 49,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,125935,
Slovenia,2015,Total,Both Sexes,45 - 49,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,33238,
Slovenia,2015,Total,Both Sexes,45 - 49,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,78948,
Slovenia,2015,Total,Both Sexes,45 - 49,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,1464,
Slovenia,2015,Total,Both Sexes,45 - 49,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,12285,
Slovenia,2015,Total,Both Sexes,50 - 54,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,117374,
Slovenia,2015,Total,Both Sexes,50 - 54,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,21390,
Slovenia,2015,Total,Both Sexes,50 - 54,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,80035,
Slovenia,2015,Total,Both Sexes,50 - 54,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,2739,
Slovenia,2015,Total,Both Sexes,50 - 54,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,13210,
Slovenia,2015,Total,Both Sexes,55 - 59,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,73366,
Slovenia,2015,Total,Both Sexes,55 - 59,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,10391,
Slovenia,2015,Total,Both Sexes,55 - 59,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,51924,
Slovenia,2015,Total,Both Sexes,55 - 59,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,2230,
Slovenia,2015,Total,Both Sexes,55 - 59,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,8821,
Slovenia,2015,Total,Both Sexes,60 - 64,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,14588,
Slovenia,2015,Total,Both Sexes,60 - 64,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,1967,
Slovenia,2015,Total,Both Sexes,60 - 64,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,10057,
Slovenia,2015,Total,Both Sexes,60 - 64,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,481,
Slovenia,2015,Total,Both Sexes,60 - 64,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,2083,
Slovenia,2015,Total,Both Sexes,65 - 69,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,1676,
Slovenia,2015,Total,Both Sexes,65 - 69,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,189,
Slovenia,2015,Total,Both Sexes,65 - 69,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,1185,
Slovenia,2015,Total,Both Sexes,65 - 69,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,103,
Slovenia,2015,Total,Both Sexes,65 - 69,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,199,
Slovenia,2015,Total,Both Sexes,70 - 74,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,235,
Slovenia,2015,Total,Both Sexes,70 - 74,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,28,
Slovenia,2015,Total,Both Sexes,70 - 74,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,155,
Slovenia,2015,Total,Both Sexes,70 - 74,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,25,
Slovenia,2015,Total,Both Sexes,70 - 74,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,27,
Slovenia,2015,Total,Both Sexes,75 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,75 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,75 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,75 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Both Sexes,75 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,Total,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,447559,
Slovenia,2015,Total,Male,Total,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,213438,
Slovenia,2015,Total,Male,Total,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,209028,
Slovenia,2015,Total,Male,Total,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,1762,
Slovenia,2015,Total,Male,Total,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,23331,
Slovenia,2015,Total,Male,0 - 14,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,0 - 14,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,0 - 14,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,0 - 14,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,0 - 14,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,15 - 19,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,1393,
Slovenia,2015,Total,Male,15 - 19,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,1385,
Slovenia,2015,Total,Male,15 - 19,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,8,
Slovenia,2015,Total,Male,15 - 19,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,15 - 19,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,20 - 24,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,17437,
Slovenia,2015,Total,Male,20 - 24,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,16790,
Slovenia,2015,Total,Male,20 - 24,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,636,
Slovenia,2015,Total,Male,20 - 24,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,0,
Slovenia,2015,Total,Male,20 - 24,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2017,11,
Slovenia,2015,Total,Male,25 - 29,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,48563,
Slovenia,2015,Total,Male,25 - 29,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2017,41428,
Slovenia,2015,Total,Male,25 - 29,Married,Census - de jure - complete tabulation,"Final figure, complete",2017,6974,
